,demand_electricity_kw,demand_heat_kw,solar_availability,electricity_price,grid_availability,grid_emission_factor,outdoor_temperature,feed_in_tariff,gas_price,hp_air_cop,hp_geo_cop,hp_air_max
2020-08-03 23:00:00,77.55571502208862,17.5377785205067,0.0,0.0975,0.99,0.543518744,12.1,0.06,0.05602858601767383,3.234478260869566,3.11098,1.0
2020-08-04 00:00:00,59.13805647388995,15.46750551022923,0.0,0.0975,0.99,0.532972358,11.4,0.06,0.05696096132069554,3.192236940298506,3.11098,1.0
2020-08-04 01:00:00,51.61370294662333,21.73695614285475,0.0,0.0975,0.99,0.522065792,11.5,0.06,0.0568277648488353,3.198203738317757,3.11098,1.0
2020-08-04 02:00:00,43.08502487279709,24.38899700680928,0.0,0.0975,0.99,0.514456092,11.4,0.06,0.05696096132069554,3.192236940298506,3.11098,1.0
2020-08-04 03:00:00,41.07788778894408,32.51282168754062,0.0,0.0975,0.99,0.520174378,11.0,0.06,0.05749374720813652,3.16859074074074,3.11098,1.0
2020-08-04 04:00:00,39.96479774072557,46.50170427077907,0.0,0.0975,0.99,0.537682302,11.4,0.06,0.05696096132069554,3.192236940298506,3.11098,1.0
2020-08-04 05:00:00,40.44335783153803,51.87020383285265,0.033119407400311586,0.0975,0.99,0.532934388,14.4,0.06,0.052965067164888205,3.381499999999998,3.11098,1.0
2020-08-04 06:00:00,48.8883211609313,49.54463235224109,0.22137892122343042,0.0975,0.99,0.518376786,17.9,0.06,0.051,3.632779193205943,3.11098,1.0
2020-08-04 07:00:00,64.78197255189933,63.10082916872506,0.24431061254610348,0.15,0.99,0.492960319,19.7,0.06,0.051,3.777128035320087,3.11098,1.0
2020-08-04 08:00:00,73.6579231647957,69.03621892615057,0.44014487652409057,0.15,0.99,0.476130522,21.3,0.06,0.051,3.915421052631579,3.11098,1.0
2020-08-04 09:00:00,77.17402250702536,90.44108155314355,0.6872692686997953,0.15,0.99,0.451318455,22.3,0.06,0.051,4.007117096018736,3.11098,1.0
2020-08-04 10:00:00,87.63806325617827,89.40563741914865,0.4467322448322863,0.15,0.99,0.430802833,23.0,0.06,0.051,4.07390238095238,3.11098,1.0
2020-08-04 11:00:00,108.4967323070604,112.0687521784424,0.6213003371239695,0.1275,0.99,0.417385574,23.5,0.06,0.051,4.122985542168674,3.11098,1.0
2020-08-04 12:00:00,121.8338539857462,90.40688768276156,0.8093864795619041,0.1275,0.99,0.405356539,23.9,0.06,0.051,4.163111922141116,3.11098,1.0
2020-08-04 13:00:00,116.7192076047221,73.96342430633915,0.5145113545970045,0.1275,0.99,0.401480437,24.3,0.06,0.051,4.204027027027028,3.11098,1.0
2020-08-04 14:00:00,114.0498198485842,42.72986575513053,0.652659625777216,0.1275,0.99,0.406845603,24.4,0.06,0.051,4.214381773399012,3.11098,1.0
2020-08-04 15:00:00,106.1568069972432,37.43887707346767,0.6733874549884158,0.15,0.99,0.425098207,24.3,0.06,0.051,4.204027027027028,3.11098,1.0
2020-08-04 16:00:00,90.50939495211307,51.93592995199856,0.3133335135434143,0.15,0.99,0.453889624,24.0,0.06,0.051,4.173265853658537,3.11098,1.0
2020-08-04 17:00:00,95.0180597060138,91.16342994257211,0.30984709487700135,0.22499999999999998,0.99,0.485067293,23.4,0.06,0.051,4.113074519230767,3.11098,1.0
2020-08-04 18:00:00,102.9521400988316,101.9415179692509,0.2085466477895303,0.22499999999999998,0.99,0.521270011,20.7,0.06,0.051,3.862390519187358,3.11098,1.0
2020-08-04 19:00:00,102.0420206987229,63.22712658415857,0.04504577879536901,0.22499999999999998,0.99,0.556807296,18.9,0.06,0.051,3.711581344902384,3.11098,1.0
2020-08-04 20:00:00,92.7010681437605,42.18915721383878,0.0027784915358930184,0.22499999999999998,0.99,0.563507131,17.9,0.06,0.051,3.632779193205943,3.11098,1.0
2020-08-04 21:00:00,81.30609639950602,15.62472916165165,0.0,0.15,0.99,0.55085271,16.1,0.06,0.051,3.499057259713703,3.11098,1.0
2020-08-04 22:00:00,67.23743780807098,16.2295742411633,0.0,0.15,0.99,0.530475564,15.1,0.06,0.052032691861866494,3.428935871743488,3.11098,1.0
2020-08-04 23:00:00,54.73858848446182,18.65888714811367,0.0,0.0975,0.99,0.509998791,14.5,0.06,0.05283187069302796,3.38819603960396,3.11098,1.0
2020-08-05 00:00:00,52.38512233947819,11.58082441642303,0.0,0.0975,0.99,0.494218055,13.9,0.06,0.05363104952418943,3.34841291585127,3.11098,1.0
2020-08-05 01:00:00,53.81000783001318,2.349907167616545,0.0,0.0975,0.99,0.491642087,14.4,0.06,0.052965067164888205,3.381499999999998,3.11098,1.0
2020-08-05 02:00:00,53.54051946481207,0.2599248143768807,0.0,0.0975,0.99,0.496130673,14.7,0.06,0.05256547774930747,3.401667992047713,3.11098,1.0
2020-08-05 03:00:00,55.05378630553216,0.6131917039847714,0.0,0.0975,0.99,0.508629163,14.1,0.06,0.05336465658046894,3.361569744597251,3.11098,1.0
2020-08-05 04:00:00,57.72285807134084,5.159187550422907,0.0,0.0975,0.99,0.521188254,15.8,0.06,0.05110031655884478,3.477721544715448,3.11098,1.0
2020-08-05 05:00:00,68.36323905003442,31.42287827836727,0.035174525882226707,0.0975,0.99,0.538845594,18.5,0.06,0.051,3.67965376344086,3.11098,1.0
2020-08-05 06:00:00,90.57787313966179,60.7755354132922,0.23664193255247265,0.0975,0.99,0.527201625,19.8,0.06,0.051,3.785484513274337,3.11098,1.0
2020-08-05 07:00:00,122.0570829300968,86.63214387073542,0.25253880944927365,0.15,0.99,0.493106871,20.8,0.06,0.051,3.871128959276019,3.11098,1.0
2020-08-05 08:00:00,166.075966723691,111.030566868691,0.44933526440116306,0.15,0.99,0.454905023,21.5,0.06,0.051,3.933422988505747,3.11098,1.0
2020-08-05 09:00:00,190.561866544575,113.1692026476765,0.596038346158323,0.15,0.99,0.405477285,22.5,0.06,0.051,4.025974117647058,3.11098,1.0
2020-08-05 10:00:00,183.4399665787857,58.88230139308266,0.3546435002449305,0.15,0.99,0.366919668,23.1,0.06,0.051,4.083625298329357,3.11098,1.0
2020-08-05 11:00:00,181.9681850379768,40.71914574617566,0.4902492209965375,0.1275,0.99,0.339042224,23.8,0.06,0.051,4.153007281553399,3.11098,1.0
2020-08-05 12:00:00,177.3771529799683,33.53539579591092,0.6725701478814815,0.1275,0.99,0.325105304,24.9,0.06,0.051,4.266930174563588,3.11098,1.0
2020-08-05 13:00:00,184.3677108086839,25.98317818365123,0.43318481315324486,0.1275,0.99,0.333997247,24.8,0.06,0.051,4.256315920398011,3.11098,1.0
2020-08-05 14:00:00,187.8331265735656,31.72777981314448,0.515858375865893,0.1275,0.99,0.349384979,24.8,0.06,0.051,4.256315920398011,3.11098,1.0
2020-08-05 15:00:00,191.3396148690605,32.46248745343422,0.6067195625364636,0.15,0.99,0.377209556,24.5,0.06,0.051,4.224787654320987,3.11098,1.0
2020-08-05 16:00:00,157.6661524280919,26.18622743867021,0.30930424420034536,0.15,0.99,0.427665396,24.0,0.06,0.051,4.173265853658537,3.11098,1.0
2020-08-05 17:00:00,127.5676565083584,32.11493421956865,0.3084723567263904,0.22499999999999998,0.99,0.486414449,22.7,0.06,0.051,4.045009456264774,3.11098,1.0
2020-08-05 18:00:00,105.9555359195209,51.66922091423155,0.20713205409745314,0.22499999999999998,0.99,0.536580537,20.4,0.06,0.051,3.836410313901343,3.11098,1.0
2020-08-05 19:00:00,106.6008292392929,76.70121203154956,0.046616748243510045,0.22499999999999998,0.99,0.570935075,18.9,0.06,0.051,3.711581344902384,3.11098,1.0
2020-08-05 20:00:00,103.9343990242294,76.84262180970168,0.0028151990703143438,0.22499999999999998,0.99,0.581922484,17.4,0.06,0.051,3.594619747899158,3.11098,1.0
2020-08-05 21:00:00,112.4064470071974,49.03917728079698,0.0,0.15,0.99,0.575286863,16.9,0.06,0.051,3.557253638253636,3.11098,1.0
2020-08-05 22:00:00,92.62079970275386,30.67692025097026,0.0,0.15,0.99,0.561147972,16.9,0.06,0.051,3.557253638253636,3.11098,1.0
2020-08-05 23:00:00,74.42364193979147,15.41088172459119,0.0,0.0975,0.99,0.534846971,17.1,0.06,0.051,3.572106471816285,3.11098,1.0
2020-08-06 00:00:00,58.84031806131138,3.277618480416296,0.0,0.0975,0.99,0.525706932,17.0,0.06,0.051,3.564664583333333,3.11098,1.0
2020-08-06 01:00:00,55.1993269117963,0.9352801604139822,0.0,0.0975,0.99,0.515086224,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-06 02:00:00,53.72041684311328,0.192281604412559,0.0,0.0975,0.99,0.508359642,16.1,0.06,0.051,3.499057259713703,3.11098,1.0
2020-08-06 03:00:00,55.05378630553216,0.6131917039847714,0.0,0.0975,0.99,0.500065428,16.5,0.06,0.051,3.527915463917525,3.11098,1.0
2020-08-06 04:00:00,57.72285807134084,5.159187550422907,0.0,0.0975,0.99,0.501841776,15.7,0.06,0.05123351303070503,3.470667342799187,3.11098,1.0
2020-08-06 05:00:00,68.36323905003442,31.42287827836727,0.01754035232780455,0.0975,0.99,0.508964055,17.7,0.06,0.051,3.617418604651161,3.11098,1.0
2020-08-06 06:00:00,90.57787313966179,60.7755354132922,0.16819803808004938,0.0975,0.99,0.499130369,19.9,0.06,0.051,3.793878048780485,3.11098,1.0
2020-08-06 07:00:00,122.0570829300968,86.63214387073542,0.2065621833003178,0.15,0.99,0.482949427,21.2,0.06,0.051,3.906481735159816,3.11098,1.0
2020-08-06 08:00:00,166.075966723691,111.030566868691,0.4011647476621071,0.15,0.99,0.449136608,23.2,0.06,0.051,4.093394736842104,3.11098,1.0
2020-08-06 09:00:00,190.561866544575,113.1692026476765,0.6824074423261408,0.15,0.99,0.408022631,23.6,0.06,0.051,4.132944444444446,3.11098,1.0
2020-08-06 10:00:00,183.4399665787857,58.88230139308266,0.47755430393598136,0.15,0.99,0.392075397,24.7,0.06,0.051,4.24575434243176,3.11098,1.0
2020-08-06 11:00:00,181.9681850379768,40.71914574617566,0.6889777008790776,0.1275,0.99,0.386249158,24.5,0.06,0.051,4.224787654320987,3.11098,1.0
2020-08-06 12:00:00,177.3771529799683,33.53539579591092,0.8362701285078171,0.1275,0.99,0.384720017,24.8,0.06,0.051,4.256315920398011,3.11098,1.0
2020-08-06 13:00:00,184.3677108086839,25.98317818365123,0.3898414072777135,0.1275,0.99,0.381748294,24.6,0.06,0.051,4.235245049504952,3.11098,1.0
2020-08-06 14:00:00,187.8331265735656,31.72777981314448,0.43650928819512796,0.1275,0.99,0.388539023,24.5,0.06,0.051,4.224787654320987,3.11098,1.0
2020-08-06 15:00:00,191.3396148690605,32.46248745343422,0.38193106907438934,0.15,0.99,0.409082277,23.4,0.06,0.051,4.113074519230767,3.11098,1.0
2020-08-06 16:00:00,157.6661524280919,26.18622743867021,0.14496438092549702,0.15,0.99,0.426715386,22.8,0.06,0.051,4.054594786729859,3.11098,1.0
2020-08-06 17:00:00,127.5676565083584,32.11493421956865,0.17598991305221748,0.22499999999999998,0.99,0.44709858,22.0,0.06,0.051,3.979160465116279,3.11098,1.0
2020-08-06 18:00:00,105.9555359195209,51.66922091423155,0.15985211875807587,0.22499999999999998,0.99,0.474402198,19.6,0.06,0.051,3.768808370044054,3.11098,1.0
2020-08-06 19:00:00,106.6008292392929,76.70121203154956,0.03606143184730815,0.22499999999999998,0.99,0.50360862,18.4,0.06,0.051,3.671757510729611,3.11098,1.0
2020-08-06 20:00:00,103.9343990242294,76.84262180970168,0.0024082188476997864,0.22499999999999998,0.99,0.513447181,17.7,0.06,0.051,3.617418604651161,3.11098,1.0
2020-08-06 21:00:00,112.4064470071974,49.03917728079698,0.0,0.15,0.99,0.496989304,17.2,0.06,0.051,3.579579497907948,3.11098,1.0
2020-08-06 22:00:00,92.62079970275386,30.67692025097026,0.0,0.15,0.99,0.46162144,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-06 23:00:00,74.42364193979147,15.41088172459119,0.0,0.0975,0.99,0.424498723,16.9,0.06,0.051,3.557253638253636,3.11098,1.0
2020-08-07 00:00:00,58.84031806131138,3.277618480416296,0.0,0.0975,0.99,0.400393839,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-07 01:00:00,55.1993269117963,0.9352801604139822,0.0,0.0975,0.99,0.376625325,16.2,0.06,0.051,3.506227459016392,3.11098,1.0
2020-08-07 02:00:00,53.72041684311328,0.192281604412559,0.0,0.0975,0.99,0.358712811,16.0,0.06,0.051,3.491916326530612,3.11098,1.0
2020-08-07 03:00:00,55.05378630553216,0.6131917039847714,0.0,0.0975,0.99,0.358614237,16.3,0.06,0.051,3.513427104722793,3.11098,1.0
2020-08-07 04:00:00,57.72285807134084,5.159187550422907,0.0,0.0975,0.99,0.378312303,16.4,0.06,0.051,3.520656378600821,3.11098,1.0
2020-08-07 05:00:00,68.36323905003442,31.42287827836727,0.004023399467468159,0.0975,0.99,0.396856324,17.4,0.06,0.051,3.594619747899158,3.11098,1.0
2020-08-07 06:00:00,90.57787313966179,60.7755354132922,0.04394220797760734,0.0975,0.99,0.392140077,17.9,0.06,0.051,3.632779193205943,3.11098,1.0
2020-08-07 07:00:00,122.0570829300968,86.63214387073542,0.1025748151897883,0.15,0.99,0.368950476,18.7,0.06,0.051,3.69554859611231,3.11098,1.0
2020-08-07 08:00:00,166.075966723691,111.030566868691,0.2776754435509925,0.15,0.99,0.328260303,20.2,0.06,0.051,3.819283482142856,3.11098,1.0
2020-08-07 09:00:00,190.561866544575,113.1692026476765,0.49382654380891605,0.15,0.99,0.276216024,21.2,0.06,0.051,3.906481735159816,3.11098,1.0
2020-08-07 10:00:00,183.4399665787857,58.88230139308266,0.4408296701756156,0.15,0.99,0.23495952,22.1,0.06,0.051,3.988435897435899,3.11098,1.0
2020-08-07 11:00:00,181.9681850379768,40.71914574617566,0.6774121335174224,0.1275,0.99,0.210288648,22.6,0.06,0.051,4.035469339622643,3.11098,1.0
2020-08-07 12:00:00,177.3771529799683,33.53539579591092,0.7040986041845085,0.1275,0.99,0.19935188,23.5,0.06,0.051,4.122985542168674,3.11098,1.0
2020-08-07 13:00:00,184.3677108086839,25.98317818365123,0.3256592962833711,0.1275,0.99,0.19772927,23.4,0.06,0.051,4.113074519230767,3.11098,1.0
2020-08-07 14:00:00,187.8331265735656,31.72777981314448,0.4285467732544769,0.1275,0.99,0.2077837,23.4,0.06,0.051,4.113074519230767,3.11098,1.0
2020-08-07 15:00:00,191.3396148690605,32.46248745343422,0.5508952229943566,0.15,0.99,0.228319919,23.1,0.06,0.051,4.083625298329357,3.11098,1.0
2020-08-07 16:00:00,157.6661524280919,26.18622743867021,0.25102267888272045,0.15,0.99,0.274452984,21.7,0.06,0.051,3.951591224018474,3.11098,1.0
2020-08-07 17:00:00,127.5676565083584,32.11493421956865,0.23403292349103047,0.22499999999999998,0.99,0.341110355,21.9,0.06,0.051,3.969928074245937,3.11098,1.0
2020-08-07 18:00:00,105.9555359195209,51.66922091423155,0.17037618227769277,0.22499999999999998,0.99,0.396232454,19.6,0.06,0.051,3.768808370044054,3.11098,1.0
2020-08-07 19:00:00,106.6008292392929,76.70121203154956,0.029489693550771117,0.22499999999999998,0.99,0.44334026,18.0,0.06,0.051,3.640508510638298,3.11098,1.0
2020-08-07 20:00:00,103.9343990242294,76.84262180970168,0.0005374495493166591,0.22499999999999998,0.99,0.467190519,17.7,0.06,0.051,3.617418604651161,3.11098,1.0
2020-08-07 21:00:00,112.4064470071974,49.03917728079698,0.0,0.15,0.99,0.474331909,17.5,0.06,0.051,3.602187368421052,3.11098,1.0
2020-08-07 22:00:00,92.62079970275386,30.67692025097026,0.0,0.15,0.99,0.4827335,17.1,0.06,0.051,3.572106471816285,3.11098,1.0
2020-08-07 23:00:00,74.42364193979147,15.41088172459119,0.0,0.0975,0.99,0.478889321,16.8,0.06,0.051,3.549873443983403,3.11098,1.0
2020-08-08 00:00:00,58.84031806131138,3.277618480416296,0.0,0.08775000000000001,0.99,0.471826128,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-08 01:00:00,55.1993269117963,0.9352801604139822,0.0,0.08775000000000001,0.99,0.469904323,16.6,0.06,0.051,3.535204545454547,3.11098,1.0
2020-08-08 02:00:00,53.72041684311328,0.192281604412559,0.0,0.08775000000000001,0.99,0.472449117,16.4,0.06,0.051,3.520656378600821,3.11098,1.0
2020-08-08 03:00:00,55.05378630553216,0.6131917039847714,0.0,0.08775000000000001,0.99,0.484009353,16.3,0.06,0.051,3.513427104722793,3.11098,1.0
2020-08-08 04:00:00,57.72285807134084,5.159187550422907,0.0,0.08775000000000001,0.99,0.506118002,16.8,0.06,0.051,3.549873443983403,3.11098,1.0
2020-08-08 05:00:00,68.36323905003442,31.42287827836727,0.0028907176315558216,0.08775000000000001,0.99,0.510901592,17.4,0.06,0.051,3.594619747899158,3.11098,1.0
2020-08-08 06:00:00,90.57787313966179,60.7755354132922,0.05134255854583069,0.08775000000000001,0.99,0.482609291,18.4,0.06,0.051,3.671757510729611,3.11098,1.0
2020-08-08 07:00:00,122.0570829300968,86.63214387073542,0.13271096885231365,0.135,0.99,0.433615683,20.3,0.06,0.051,3.827827740492171,3.11098,1.0
2020-08-08 08:00:00,166.075966723691,111.030566868691,0.33807818539304724,0.135,0.99,0.397841939,21.7,0.06,0.051,3.951591224018474,3.11098,1.0
2020-08-08 09:00:00,190.561866544575,113.1692026476765,0.6180445676506393,0.135,0.99,0.383467445,22.5,0.06,0.051,4.025974117647058,3.11098,1.0
2020-08-08 10:00:00,183.4399665787857,58.88230139308266,0.4814811712261983,0.135,0.99,0.363500008,24.1,0.06,0.051,4.183469437652813,3.11098,1.0
2020-08-08 11:00:00,181.9681850379768,40.71914574617566,0.7203394777296291,0.11475,0.99,0.347776792,24.7,0.06,0.051,4.24575434243176,3.11098,1.0
2020-08-08 12:00:00,177.3771529799683,33.53539579591092,0.9152787408557934,0.11475,0.99,0.342715749,24.9,0.06,0.051,4.266930174563588,3.11098,1.0
2020-08-08 13:00:00,184.3677108086839,25.98317818365123,0.5258628291703787,0.11475,0.99,0.35386005,24.5,0.06,0.051,4.224787654320987,3.11098,1.0
2020-08-08 14:00:00,187.8331265735656,31.72777981314448,0.6372606933754134,0.11475,0.99,0.367765974,24.4,0.06,0.051,4.214381773399012,3.11098,1.0
2020-08-08 15:00:00,191.3396148690605,32.46248745343422,0.6558996618922325,0.135,0.99,0.394123792,24.6,0.06,0.051,4.235245049504952,3.11098,1.0
2020-08-08 16:00:00,157.6661524280919,26.18622743867021,0.2968774772693144,0.135,0.99,0.424298122,24.1,0.06,0.051,4.183469437652813,3.11098,1.0
2020-08-08 17:00:00,127.5676565083584,32.11493421956865,0.2801591706794379,0.20249999999999999,0.99,0.451589506,23.4,0.06,0.051,4.113074519230767,3.11098,1.0
2020-08-08 18:00:00,105.9555359195209,51.66922091423155,0.1786081421884498,0.20249999999999999,0.99,0.464975615,21.4,0.06,0.051,3.924401376146787,3.11098,1.0
2020-08-08 19:00:00,106.6008292392929,76.70121203154956,0.0314107566339887,0.20249999999999999,0.99,0.457540909,20.5,0.06,0.051,3.845031460674157,3.11098,1.0
2020-08-08 20:00:00,103.9343990242294,76.84262180970168,0.0015634077546228399,0.20249999999999999,0.99,0.427016958,19.2,0.06,0.051,3.735893013100435,3.11098,1.0
2020-08-08 21:00:00,112.4064470071974,49.03917728079698,0.0,0.135,0.99,0.394483938,18.2,0.06,0.051,3.656066239316238,3.11098,1.0
2020-08-08 22:00:00,92.62079970275386,30.67692025097026,0.0,0.135,0.99,0.355734866,17.6,0.06,0.051,3.609786919831225,3.11098,1.0
2020-08-08 23:00:00,74.42364193979147,15.41088172459119,0.0,0.08775000000000001,0.99,0.322310664,17.5,0.06,0.051,3.602187368421052,3.11098,1.0
2020-08-09 00:00:00,58.84031806131138,3.277618480416296,0.0,0.08775000000000001,0.99,0.305956377,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-09 01:00:00,55.1993269117963,0.9352801604139822,0.0,0.08775000000000001,0.99,0.287933567,16.3,0.06,0.051,3.513427104722793,3.11098,1.0
2020-08-09 02:00:00,53.72041684311328,0.192281604412559,0.0,0.08775000000000001,0.99,0.274265983,16.4,0.06,0.051,3.520656378600821,3.11098,1.0
2020-08-09 03:00:00,55.05378630553216,0.6131917039847714,0.0,0.08775000000000001,0.99,0.269256919,16.2,0.06,0.051,3.506227459016392,3.11098,1.0
2020-08-09 04:00:00,57.72285807134084,5.159187550422907,0.0,0.08775000000000001,0.99,0.260927766,15.9,0.06,0.051,3.484804480651729,3.11098,1.0
2020-08-09 05:00:00,68.36323905003442,31.42287827836727,0.03706209728277609,0.08775000000000001,0.99,0.255659228,17.2,0.06,0.051,3.579579497907948,3.11098,1.0
2020-08-09 06:00:00,90.57787313966179,60.7755354132922,0.21600073619094703,0.08775000000000001,0.99,0.2421766,18.9,0.06,0.051,3.711581344902384,3.11098,1.0
2020-08-09 07:00:00,122.0570829300968,86.63214387073542,0.20557396702987207,0.135,0.99,0.231687513,19.8,0.06,0.051,3.785484513274337,3.11098,1.0
2020-08-09 08:00:00,166.075966723691,111.030566868691,0.36847577907024853,0.135,0.99,0.205993805,21.1,0.06,0.051,3.897583143507974,3.11098,1.0
2020-08-09 09:00:00,190.561866544575,113.1692026476765,0.6282203277185133,0.135,0.99,0.187417087,21.9,0.06,0.051,3.969928074245937,3.11098,1.0
2020-08-09 10:00:00,183.4399665787857,58.88230139308266,0.32116000478600626,0.135,0.99,0.184042758,22.4,0.06,0.051,4.016523474178401,3.11098,1.0
2020-08-09 11:00:00,181.9681850379768,40.71914574617566,0.3334991920720607,0.11475,0.99,0.17355169,23.0,0.06,0.051,4.07390238095238,3.11098,1.0
2020-08-09 12:00:00,177.3771529799683,33.53539579591092,0.3879946684021274,0.11475,0.99,0.151854328,22.1,0.06,0.051,3.988435897435899,3.11098,1.0
2020-08-09 13:00:00,184.3677108086839,25.98317818365123,0.17613961761980354,0.11475,0.99,0.148720891,22.4,0.06,0.051,4.016523474178401,3.11098,1.0
2020-08-09 14:00:00,187.8331265735656,31.72777981314448,0.17407931620809097,0.11475,0.99,0.148810115,21.8,0.06,0.051,3.960738425925927,3.11098,1.0
2020-08-09 15:00:00,191.3396148690605,32.46248745343422,0.15132168934848192,0.135,0.99,0.154026212,20.6,0.06,0.051,3.853691441441443,3.11098,1.0
2020-08-09 16:00:00,157.6661524280919,26.18622743867021,0.053729502092951464,0.135,0.99,0.165712375,19.9,0.06,0.051,3.793878048780485,3.11098,1.0
2020-08-09 17:00:00,127.5676565083584,32.11493421956865,0.07570919990040126,0.20249999999999999,0.99,0.173425262,19.4,0.06,0.051,3.752278508771928,3.11098,1.0
2020-08-09 18:00:00,105.9555359195209,51.66922091423155,0.05006675857104645,0.20249999999999999,0.99,0.199659927,18.6,0.06,0.051,3.687584051724139,3.11098,1.0
2020-08-09 19:00:00,106.6008292392929,76.70121203154956,0.006154982719434667,0.20249999999999999,0.99,0.24318554,18.3,0.06,0.051,3.663895074946467,3.11098,1.0
2020-08-09 20:00:00,103.9343990242294,76.84262180970168,0.00016980420309206908,0.20249999999999999,0.99,0.266314435,17.8,0.06,0.051,3.625082627118644,3.11098,1.0
2020-08-09 21:00:00,112.4064470071974,49.03917728079698,0.0,0.135,0.99,0.281394589,17.6,0.06,0.051,3.609786919831225,3.11098,1.0
2020-08-09 22:00:00,92.62079970275386,30.67692025097026,0.0,0.135,0.99,0.257721016,17.3,0.06,0.051,3.587083857442348,3.11098,1.0
2020-08-09 23:00:00,74.42364193979147,15.41088172459119,0.0,0.08775000000000001,0.99,0.234742446,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-10 00:00:00,58.84012995072075,3.277618480416296,0.0,0.0975,0.99,0.225370924,16.9,0.06,0.051,3.557253638253636,3.11098,1.0
2020-08-10 01:00:00,55.20235141374242,0.9352801604139822,0.0,0.0975,0.99,0.226207826,16.7,0.06,0.051,3.542523809523809,3.11098,1.0
2020-08-10 02:00:00,53.70732915961003,0.192281604412559,0.0,0.0975,0.99,0.231060243,16.5,0.06,0.051,3.527915463917525,3.11098,1.0
2020-08-10 03:00:00,55.07515879547002,0.6131917039847714,0.0,0.0975,0.99,0.234601109,16.4,0.06,0.051,3.520656378600821,3.11098,1.0
2020-08-10 04:00:00,57.45301062726305,5.121811138188132,0.0,0.0975,0.99,0.236639488,16.4,0.06,0.051,3.520656378600821,3.11098,1.0
2020-08-10 05:00:00,67.25648042952409,31.27430360426761,0.0050198341037772775,0.0975,0.99,0.235236304,16.5,0.06,0.051,3.527915463917525,3.11098,1.0
2020-08-10 06:00:00,84.90026508032804,59.99576610144532,0.04574031838071342,0.0975,0.99,0.23187433,16.9,0.06,0.051,3.557253638253636,3.11098,1.0
2020-08-10 07:00:00,90.27768769681178,84.77908406553375,0.04358528402146067,0.15,0.99,0.216658992,16.9,0.06,0.051,3.557253638253636,3.11098,1.0
2020-08-10 08:00:00,85.82659080382663,108.3903784111799,0.11193040968519224,0.15,0.99,0.194624734,17.3,0.06,0.051,3.587083857442348,3.11098,1.0
2020-08-10 09:00:00,74.40698325297917,109.6608205205807,0.19116882382030695,0.15,0.99,0.176589881,17.8,0.06,0.051,3.625082627118644,3.11098,1.0
2020-08-10 10:00:00,65.51067724979659,54.91273137400556,0.11162693345128503,0.15,0.99,0.166796921,17.6,0.06,0.051,3.609786919831225,3.11098,1.0
2020-08-10 11:00:00,66.44957236174983,36.65018832794218,0.16274755767648552,0.1275,0.99,0.165939,18.6,0.06,0.051,3.687584051724139,3.11098,1.0
2020-08-10 12:00:00,69.07880329288096,29.36193391755918,0.1886920941388627,0.1275,0.99,0.167879896,18.4,0.06,0.051,3.671757510729611,3.11098,1.0
2020-08-10 13:00:00,91.67721656719151,22.22850133995621,0.09509210377777608,0.1275,0.99,0.175041448,18.1,0.06,0.051,3.648270788912581,3.11098,1.0
2020-08-10 14:00:00,103.7278167829577,28.41626797241701,0.10469890071232867,0.1275,0.99,0.186051022,18.3,0.06,0.051,3.663895074946467,3.11098,1.0
2020-08-10 15:00:00,101.0968852167145,29.72101106684755,0.12963639129085242,0.15,0.99,0.219449789,18.0,0.06,0.051,3.640508510638298,3.11098,1.0
2020-08-10 16:00:00,85.26339512285568,23.65694673419558,0.07874980683890159,0.15,0.99,0.274217653,17.2,0.06,0.051,3.579579497907948,3.11098,1.0
2020-08-10 17:00:00,81.3321638617891,30.09095014756323,0.08663081734045922,0.22499999999999998,0.99,0.343290186,16.8,0.06,0.051,3.549873443983403,3.11098,1.0
2020-08-10 18:00:00,84.19787821005858,50.4032280687772,0.07004215073296448,0.22499999999999998,0.99,0.406600863,16.5,0.06,0.051,3.527915463917525,3.11098,1.0
2020-08-10 19:00:00,97.23441157164488,76.01207841612253,0.008842836275155969,0.22499999999999998,0.99,0.43338312,16.4,0.06,0.051,3.520656378600821,3.11098,1.0
2020-08-10 20:00:00,99.18550972842876,76.85201346312189,0.00040351668189158983,0.22499999999999998,0.99,0.442418577,15.9,0.06,0.051,3.484804480651729,3.11098,1.0
2020-08-10 21:00:00,109.6326000050274,49.46929381353626,0.0,0.15,0.99,0.436221001,15.0,0.06,0.05216588833372674,3.422078,3.11098,1.0
2020-08-10 22:00:00,92.01444054184874,33.58373237915486,0.0,0.15,0.99,0.419635489,14.5,0.06,0.05283187069302796,3.38819603960396,3.11098,1.0
2020-08-10 23:00:00,77.55571502208862,27.58862535242874,0.0,0.0975,0.99,0.397749708,14.3,0.06,0.05309826363674845,3.374830374753452,3.11098,1.0
2020-08-11 00:00:00,59.13805647388995,40.54248499330279,0.0,0.0975,0.99,0.360754912,13.0,0.06,0.05482981777093163,3.290459615384615,3.11098,1.0
