n_gen,n_eval,best_cost,best_emissions,best_resilience,n_pareto
65,5200,5.968082963469111e-13,0.07281693523237853,0.6153914562065084,80
66,5280,5.968082963469111e-13,0.07281693523237853,0.6153914562065084,80
67,5360,0.0,0.07281693523237853,0.6123731546426319,80
68,5440,0.0,0.07281693523237853,0.6123731546426319,80
69,5520,0.0,0.07281693523237853,0.6148196757901268,80
70,5600,0.0,0.07281693523237853,0.6148196757901268,80
71,5680,0.0,0.07281693523237853,0.6148196757901268,80
72,5760,0.0,0.07281693523237853,0.6148196757901268,80
73,5840,0.0,0.07281693523237853,0.6148196757901268,80
74,5920,0.0,0.07281693523237853,0.6148196757901268,80
75,6000,0.0,0.07281693523237853,0.6148196757901268,80
76,6080,0.0,0.07281693523237853,0.6148423532090677,80
77,6160,0.0,0.07281693523237853,0.6148423532090677,80
78,6240,0.0,0.07281693523237853,0.6148423532090677,80
79,6320,0.0,0.07281693523237853,0.6148423532090677,80
80,6400,0.0,0.07281693523237853,0.6148423532090677,80
81,6480,0.0,0.07281693523237853,0.6148423532090677,80
82,6560,0.0,0.07281693523237853,0.6168538471124758,80
83,6640,0.0,0.07281693523237853,0.6168538471124758,80
84,6720,0.0,0.07281693523237853,0.6168538471124758,80
85,6800,0.0,0.05508130286183235,0.6168538471124758,80
86,6880,0.0,0.05508130286183235,0.6168538471124758,80
87,6960,0.0,0.05508130286183235,0.6168538471124758,80
88,7040,0.0,0.05508130286183235,0.6172340258584328,80
89,7120,0.0,0.05508130286183235,0.6172340258584328,80
90,7200,0.0,0.05508130286183235,0.6172340258584328,80
91,7280,0.0,0.05508130286183235,0.6172340258584328,80
92,7360,0.0,0.05508130286183235,0.6172340258584328,80
93,7440,0.0,0.05508130286183235,0.6172337718568957,80
94,7520,0.0,0.05508130286183235,0.6173783837931885,80
95,7600,0.0,0.05508130286183235,0.6173783837931885,80
96,7680,0.0,0.05508130286183235,0.6173783837931885,80
97,7760,0.0,0.05508130286183235,0.6173783837931885,80
98,7840,0.0,0.05508130286183235,0.6173783837931885,80
99,7920,0.0,0.05508130286183235,0.6173798807596085,80
100,8000,0.0,0.04128266172538982,0.6173798807596085,80
101,8080,0.0,0.04128266172538982,0.6173798807596085,80
102,8160,0.0,0.04128266172538982,0.6173798807596085,80
103,8240,0.0,0.04128266172538982,0.6173798807596085,80
104,8320,0.0,0.04128266172538982,0.6173798807596085,80
105,8400,0.0,0.04128266172538982,0.6173798807596085,80
106,8480,0.0,0.04128266172538982,0.6173798807596085,80
107,8560,0.0,0.04128266172538982,0.6173855031242927,80
108,8640,0.0,0.04128266172538982,0.6173855031242927,80
109,8720,0.0,0.04128266172538982,0.6173855031242927,80
110,8800,0.0,0.04128266172538982,0.6174099602563232,80
111,8880,0.0,0.04128266172538982,0.6174609182223905,80
112,8960,0.0,0.04128266172538982,0.6174609182223905,80
113,9040,0.0,0.023561818459627085,0.6176657410977442,80
114,9120,0.0,0.023561818459627085,0.6176899975377943,80
115,9200,0.0,0.023561818459627085,0.6177233684526644,80
116,9280,0.0,0.0,0.6198116388639472,80
117,9360,0.0,0.0,0.6198116388639472,80
118,9440,0.0,0.0,0.6199093420504125,80
119,9520,0.0,0.0,0.6199093420504125,80
120,9600,0.0,0.0,0.6199093420504125,80
121,9680,0.0,0.0,0.6199093420504125,80
122,9760,0.0,0.0,0.6199093420504125,80
123,9840,0.0,0.0,0.6199093420504125,80
124,9920,0.0,0.0,0.6199094665611298,80
125,10000,0.0,0.0,0.6199094665611298,80
126,10080,0.0,0.0,0.6199094665611298,80
127,10160,0.0,0.0,0.6199094665611298,80
128,10240,0.0,0.0,0.6199094665611298,80
129,10320,0.0,0.0,0.6199094665611298,80
130,10400,0.0,0.0,0.586920305735978,80
131,10480,0.0,0.0,0.586920305735978,80
132,10560,0.0,0.0,0.586938791953424,80
133,10640,0.0,0.0,0.5878226165224671,80
134,10720,0.0,0.0,0.5878226165224671,80
135,10800,0.0,0.0,0.5880933979997255,80
136,10880,0.0,0.0,0.5880933979997255,80
137,10960,0.0,0.0,0.5880933979997255,80
138,11040,0.0,0.0,0.5880933979997255,80
139,11120,0.0,0.0,0.5880933979997255,80
140,11200,0.0,0.0,0.5880951858491986,80
141,11280,0.0,0.0,0.5880951858491986,80
142,11360,0.0,0.0,0.5881046058548695,80
143,11440,0.0,0.0,0.5881046058548695,80
144,11520,0.0,0.0,0.5881046058548695,80
145,11600,0.0,0.0,0.5881046058548695,80
146,11680,0.0,0.0,0.5881046058548695,80
147,11760,0.0,0.0,0.5881046058548695,80
148,11840,0.0,0.0,0.5881046058548695,80
149,11920,0.0,0.0,0.5881046058548695,80
150,12000,0.0,0.0,0.5881046058548695,80
151,12080,0.0,0.0,0.5881122719484508,80
152,12160,0.0,0.0,0.5895713849461213,80
153,12240,0.0,0.0,0.5895713849461213,80
154,12320,0.0,0.0,0.5895713849461213,80
155,12400,0.0,0.0,0.5895713849461213,80
156,12480,0.0,0.0,0.5895713849461213,80
157,12560,0.0,0.0,0.5895713849461213,80
158,12640,0.0,0.0,0.5895713276663983,80
159,12720,0.0,0.0,0.5895538338765598,80
160,12800,0.0,0.0,0.5895538338765598,80
161,12880,0.0,0.0,0.5895538338765598,80
162,12960,0.0,0.0,0.5895538338765598,80
163,13040,0.0,0.0,0.5895538338765598,80
164,13120,0.0,0.0,0.5895538338765598,80
165,13200,0.0,0.0,0.5895538338765598,80
166,13280,0.0,0.0,0.5895551361024329,80
167,13360,0.0,0.0,0.5895551361024329,80
168,13440,0.0,0.0,0.5895551361024329,80
169,13520,0.0,0.0,0.5895551361024329,80
170,13600,0.0,0.0,0.5895551361024329,80
171,13680,0.0,0.0,0.5895551361024329,80
172,13760,0.0,0.0,0.5895551361024329,80
173,13840,0.0,0.0,0.5895551361024329,80
174,13920,0.0,0.0,0.5657369401331471,80
175,14000,0.0,0.0,0.5722205589525451,80
176,14080,0.0,0.0,0.5722205589525451,80
177,14160,0.0,0.0,0.5722205589525451,80
178,14240,0.0,0.0,0.5722205589525451,80
179,14320,0.0,0.0,0.5722205589525451,80
180,14400,0.0,0.0,0.5875532571077271,80
181,14480,0.0,0.0,0.5872856901381192,80
182,14560,0.0,0.0,0.5872856901381192,80
183,14640,0.0,0.0,0.587299046872638,80
184,14720,0.0,0.0,0.587299046872638,80
185,14800,0.0,0.0,0.587299046872638,80
186,14880,0.0,0.0,0.587299046872638,80
187,14960,0.0,0.0,0.587299046872638,80
188,15040,0.0,0.0,0.5869893662209162,80
189,15120,0.0,0.0,0.5869893662209162,80
190,15200,0.0,0.0,0.5816422138801226,80
191,15280,0.0,0.0,0.5910192892194865,80
192,15360,0.0,0.0,0.5924029430134351,80
193,15440,0.0,0.0,0.5924029430134351,80
194,15520,0.0,0.0,0.5924034212672546,80
195,15600,0.0,0.0,0.580369890043397,80
196,15680,0.0,0.0,0.5803255651656323,80
197,15760,0.0,0.0,0.5803255651656323,80
198,15840,0.0,0.0,0.5767887263817777,80
199,15920,0.0,0.0,0.5767887263817777,80
200,16000,0.0,0.0,0.5609517464366025,80
201,16080,0.0,0.0,0.5609517464366025,80
202,16160,0.0,0.0,0.5609517464366025,80
203,16240,0.0,0.0,0.5617698979677903,80
204,16320,0.0,0.0,0.5773615161326631,80
205,16400,0.0,0.0,0.5773615161326631,80
206,16480,0.0,0.0,0.5966767384309473,80
207,16560,0.0,0.0,0.5966767384309473,80
208,16640,0.0,0.0,0.597430020469147,80
209,16720,0.0,0.0,0.5932010191558115,80
210,16800,0.0,0.0,0.5932010191558115,80
211,16880,0.0,0.0,0.5933069404040321,80
212,16960,0.0,0.0,0.5956601042866684,80
213,17040,0.0,0.0,0.5956601042866684,80
214,17120,0.0,0.0,0.5956601042866684,80
215,17200,0.0,0.0,0.5956601042866684,80
216,17280,0.0,0.0,0.5965938148282213,80
217,17360,0.0,0.0,0.5965938148282213,80
218,17440,0.0,0.0,0.5965938148282213,80
219,17520,0.0,0.0,0.5965938148282213,80
220,17600,0.0,0.0,0.5965938148282213,80
221,17680,0.0,0.0,0.5969616857679136,80
222,17760,0.0,0.0,0.5969616857679136,80
223,17840,0.0,0.0,0.5969616857679136,80
224,17920,0.0,0.0,0.5967492679810913,80
225,18000,0.0,0.0,0.5916138387703715,80
226,18080,0.0,0.0,0.5907249620926089,80
227,18160,0.0,0.0,0.5907249620926089,80
228,18240,0.0,0.0,0.5907249620926089,80
229,18320,0.0,0.0,0.5907249620926089,80
230,18400,0.0,0.0,0.5892940387205002,80
231,18480,0.0,0.0,0.5892940387205002,80
232,18560,0.0,0.0,0.5892940387205002,80
233,18640,0.0,0.0,0.6028463114249638,80
234,18720,0.0,0.0,0.6028463114249638,80
235,18800,0.0,0.0,0.6028463114249638,80
236,18880,0.0,0.0,0.6036620884930719,80
237,18960,0.0,0.0,0.6036534524394022,80
238,19040,0.0,0.0,0.6037057025022524,80
239,19120,0.0,0.0,0.6037057025022524,80
240,19200,0.0,0.0,0.6037057025022524,80
241,19280,0.0,0.0,0.6037057025022524,80
242,19360,0.0,0.0,0.6037057025022524,80
243,19440,0.0,0.0,0.6037057025022524,80
244,19520,0.0,0.0,0.6037057025022524,80
245,19600,0.0,0.0,0.6037057025022524,80
246,19680,0.0,0.0,0.6037057025022524,80
247,19760,0.0,0.0,0.6037057025022524,80
248,19840,0.0,0.0,0.6037057025022524,80
249,19920,0.0,0.0,0.6037057025022524,80
250,20000,0.0,0.0,0.6037057025022524,80
